Store,Date,Temp,Fuel_Price,CPI,Unemployment,IsHoliday,customerCost
19,3/5/2010,MILD,2.9189999999999996,131.735,9.35,False,384.534465
19,3/12/2010,MILD,2.938,131.784,9.35,False,387.181392
19,3/19/2010,MILD,2.96,131.8242903,9.35,False,390.199899288
19,3/26/2010,MILD,2.963,131.86312900000001,9.35,False,390.7104512270001
19,4/2/2010,MILD,2.957,131.9019677,9.185,False,390.0341184889
19,4/9/2010,WARM,2.992,131.9408065,9.185,False,394.76689304800004
19,4/16/2010,MILD,3.01,131.9809,9.185,False,397.26250899999997
19,4/23/2010,MILD,3.0210000000000004,132.0226667,9.185,False,398.8404761007001
19,4/30/2010,MILD,3.042,132.0644333,9.185,False,401.74000609859996
19,5/7/2010,WARM,3.095,132.1062,9.185,False,408.868689
19,5/14/2010,MILD,3.112,132.152129,9.185,False,411.257425448
19,5/21/2010,WARM,3.096,132.2230323,9.185,False,409.3625080008
19,5/28/2010,WARM,3.0460000000000003,132.2939355,9.185,False,402.96732753300006
19,6/4/2010,WARM,3.0060000000000002,132.3648387,9.185,False,397.8887051322001
19,6/11/2010,WARM,2.972,132.4357419,9.185,False,393.59902492680004
19,6/18/2010,WARM,2.9419999999999997,132.47333329999998,9.185,False,389.7365465685999
19,6/25/2010,WARM,2.958,132.4976,9.185,False,391.92790080000003
19,7/2/2010,WARM,2.958,132.5218667,9.099,False,391.99968169860006
19,7/9/2010,WARM,2.94,132.54613329999998,9.099,False,389.68563190199995
19,7/16/2010,WARM,2.9330000000000003,132.5667742,9.099,False,388.81834872860003
19,7/23/2010,WARM,2.924,132.5825806,9.099,False,387.6714656744
19,7/30/2010,WARM,2.932,132.5983871,9.099,False,388.77847097719996
19,8/6/2010,WARM,2.9419999999999997,132.6141935,9.099,False,390.150957277
19,8/13/2010,WARM,2.923,132.63,9.099,False,387.67749
19,8/20/2010,WARM,2.9130000000000003,132.6616129,9.099,False,386.44327837770004
19,8/27/2010,WARM,2.885,132.6932258,9.099,False,382.81995643299996
19,9/3/2010,WARM,2.86,132.72483870000002,9.099,False,379.59303868200004
19,9/10/2010,WARM,2.8369999999999997,132.7564516,9.099,True,376.63005318919994
19,9/17/2010,WARM,2.846,132.76706670000002,9.099,False,377.85507182820004
19,9/24/2010,WARM,2.8369999999999997,132.76193329999998,9.099,False,376.6456047720999
19,10/1/2010,WARM,2.84,132.7568,9.067,False,377.029312
19,10/8/2010,WARM,2.903,132.75166670000002,9.067,False,385.37808843010004
19,10/15/2010,WARM,2.9989999999999997,132.7633548,9.067,False,398.1573010452
19,10/22/2010,MILD,3.049,132.8170968,9.067,False,404.95932814319997
19,10/29/2010,WARM,3.055,132.8708387,9.067,False,405.9204122285
19,11/5/2010,MILD,3.049,132.92458059999998,9.067,False,405.28704624939996
19,11/12/2010,MILD,3.065,132.9783226,9.067,False,407.57855876900004
19,11/19/2010,MILD,3.138,132.9172,9.067,False,417.09417360000003
19,11/26/2010,MILD,3.1860000000000004,132.8369333,9.067,True,423.21846949380006
19,12/3/2010,MILD,3.2,132.7566667,9.067,False,424.82133344000005
19,12/10/2010,MILD,3.255,132.6764,9.067,False,431.861682
19,12/17/2010,MILD,3.301,132.68045159999997,9.067,False,437.9781707315999
19,12/24/2010,MILD,3.3089999999999997,132.7477419,9.067,False,439.26227794709996
19,12/31/2010,MILD,3.3360000000000003,132.81503229999998,9.067,True,443.0709477528
19,1/7/2011,MILD,3.3510000000000004,132.8823226,8.771,False,445.2886630326001
19,1/14/2011,MILD,3.367,132.9510645,8.771,False,447.6462341715
19,1/21/2011,MILD,3.391,133.0285161,8.771,False,451.0996980951
19,1/28/2011,MILD,3.4019999999999997,133.1059677,8.771,False,452.8265021154
19,2/4/2011,MILD,3.4,133.18341940000002,8.771,False,452.8236259600001
19,2/11/2011,MILD,3.4160000000000004,133.260871,8.771,True,455.2191353360001
19,2/18/2011,MILD,3.42,133.3701429,8.771,False,456.12588871799994
19,2/25/2011,MILD,3.452,133.4921429,8.771,False,460.8148772908
19,3/4/2011,MILD,3.605,133.6141429,8.771,False,481.67898515449997
19,3/11/2011,MILD,3.752,133.7361429,8.771,False,501.77800816079997
19,3/18/2011,MILD,3.7960000000000003,133.8492258,8.771,False,508.09166113680004
19,3/25/2011,MILD,3.7889999999999997,133.9587419,8.771,False,507.5696730591
19,4/1/2011,MILD,3.8110000000000004,134.0682581,8.658,False,510.93413161910007
19,4/8/2011,MILD,3.895,134.17777420000002,8.658,False,522.6224305090001
19,4/15/2011,MILD,3.9810000000000003,134.2784667,8.658,False,534.5625759327
19,4/22/2011,MILD,4.061,134.3571,8.658,False,545.6241831
19,4/29/2011,WARM,4.117,134.4357333,8.658,False,553.4719139961
19,5/6/2011,WARM,4.192,134.51436669999998,8.658,False,563.8842252064
19,5/13/2011,WARM,4.211,134.593,8.658,False,566.771123
19,5/20/2011,WARM,4.202,134.6803871,8.658,False,565.9269865942
19,5/27/2011,WARM,4.1339999999999995,134.7677742,8.658,False,557.1299785427999
19,6/3/2011,WARM,4.069,134.85516130000002,8.658,False,548.7256513297001
19,6/10/2011,WARM,4.025,134.94254840000002,8.658,False,543.1437573100002
19,6/17/2011,WARM,3.989,135.0837333,8.658,False,538.8490121337001
19,6/24/2011,WARM,3.964,135.26526669999998,8.658,False,536.1915171987999
19,7/1/2011,WARM,3.9160000000000004,135.4468,8.806000000000001,False,530.4096688000001
19,7/8/2011,WARM,3.886,135.6283333,8.806000000000001,False,527.0517032038
19,7/15/2011,WARM,3.915,135.7837419,8.806000000000001,False,531.5933495385
19,7/22/2011,WARM,3.972,135.8738387,8.806000000000001,False,539.6908873164
19,7/29/2011,WARM,4.004,135.9639355,8.806000000000001,False,544.3995977419999
19,8/5/2011,WARM,4.02,136.05403230000002,8.806000000000001,False,546.937209846
19,8/12/2011,WARM,3.995,136.144129,8.806000000000001,False,543.895795355
19,8/19/2011,WARM,3.9419999999999997,136.183129,8.806000000000001,False,536.833894518
19,8/26/2011,WARM,3.906,136.2136129,8.806000000000001,False,532.0503719874
19,9/2/2011,WARM,3.8789999999999996,136.24409680000002,8.806000000000001,False,528.4908514872001
19,9/9/2011,WARM,3.93,136.27458059999998,8.806000000000001,True,535.5591017579999
19,9/16/2011,WARM,3.937,136.3145,8.806000000000001,False,536.6701865
19,9/23/2011,WARM,3.8989999999999996,136.36700000000002,8.806000000000001,False,531.694933
19,9/30/2011,WARM,3.858,136.4195,8.806000000000001,False,526.306431
19,10/7/2011,WARM,3.775,136.472,8.866,False,515.1818000000001
19,10/14/2011,WARM,3.7439999999999998,136.5150968,8.866,False,511.1125224192
19,10/21/2011,WARM,3.7569999999999997,136.50177419999997,8.866,False,512.8371656693998
19,10/28/2011,MILD,3.7569999999999997,136.4884516,8.866,False,512.7871126611999
19,11/4/2011,MILD,3.738,136.475129,8.866,False,510.14403220200006
19,11/11/2011,MILD,3.719,136.4618065,8.866,False,507.5014583735
19,11/18/2011,MILD,3.717,136.4666667,8.866,False,507.24660012389995
19,11/25/2011,MILD,3.6889999999999996,136.4788,8.866,True,503.47029319999996
19,12/2/2011,MILD,3.6660000000000004,136.49093330000002,8.866,False,500.37576147780015
19,12/9/2011,MILD,3.627,136.50306669999998,8.866,False,495.0966229208999
19,12/16/2011,MILD,3.611,136.53351609999999,8.866,False,493.0225266371
19,12/23/2011,MILD,3.5869999999999997,136.5883871,8.866,False,489.94254452769997
19,12/30/2011,MILD,3.5660000000000003,136.6432581,8.866,True,487.2698583846
19,1/6/2012,MILD,3.585,136.698129,8.943,False,490.062792465
19,1/13/2012,MILD,3.6660000000000004,136.753,8.943,False,501.336498
19,1/20/2012,MILD,3.705,136.85641940000002,8.943,False,507.0530338770001
19,1/27/2012,MILD,3.737,136.95983869999998,8.943,False,511.81891722189994
19,2/3/2012,MILD,3.7960000000000003,137.0632581,8.943,False,520.2921277476
19,2/10/2012,MILD,3.826,137.1666774,8.943,True,524.7997077324
19,2/17/2012,MILD,3.8739999999999997,137.2583103,8.943,False,531.7386941021999
19,2/24/2012,MILD,3.917,137.3411034,8.943,False,537.9651020178001
19,3/2/2012,MILD,3.983,137.4238966,8.943,False,547.3593801578
19,3/9/2012,MILD,4.021,137.50668969999998,8.943,False,552.9143992836999
19,3/16/2012,MILD,4.021,137.58438710000001,8.943,False,553.2268205291
19,3/23/2012,WARM,4.053999999999999,137.65529030000002,8.943,False,558.0545468762
19,3/30/2012,MILD,4.098,137.7261935,8.943,False,564.4019409629999
19,4/6/2012,MILD,4.143,137.79709680000002,9.15,False,570.8933720424001
19,4/13/2012,MILD,4.187,137.868,9.15,False,577.253316
19,4/20/2012,WARM,4.17,137.9230667,9.15,False,575.139188139
19,4/27/2012,MILD,4.163,137.9781333,9.15,False,574.4029689279
19,5/4/2012,WARM,4.124,138.0332,9.15,False,569.2489168
19,5/11/2012,WARM,4.055,138.0882667,9.15,False,559.9479214684999
19,5/18/2012,WARM,4.029,138.10658059999997,9.15,False,556.4314132373999
19,5/25/2012,WARM,3.9789999999999996,138.1101935,9.15,False,549.5404599364999
19,6/1/2012,WARM,3.915,138.11380649999998,9.15,False,540.7155524474999
19,6/8/2012,WARM,3.8710000000000004,138.11741940000002,9.15,False,534.6525304974001
19,6/15/2012,WARM,3.786,138.12953330000002,9.15,False,522.9584130738001
19,6/22/2012,WARM,3.722,138.1629,9.15,False,514.2423138
19,6/29/2012,WARM,3.667,138.1962667,9.15,False,506.76570998889997
19,7/6/2012,WARM,3.6460000000000004,138.22963330000002,9.193,False,503.9852430118001
19,7/13/2012,WARM,3.6889999999999996,138.263,9.193,False,510.05220699999995
19,7/20/2012,WARM,3.7319999999999998,138.2331935,9.193,False,515.8862781419999
19,7/27/2012,WARM,3.82,138.20338710000001,9.193,False,527.936938722
19,8/3/2012,WARM,3.819,138.17358059999998,9.193,False,527.6849043113999
19,8/10/2012,WARM,3.863,138.1437742,9.193,False,533.6493997346
19,8/17/2012,WARM,3.963,138.1857097,9.193,False,547.6299675411
19,8/24/2012,WARM,3.997,138.2814516,9.193,False,552.7109620452
19,8/31/2012,WARM,4.026,138.3771935,9.193,False,557.106581031
19,9/7/2012,WARM,4.0760000000000005,138.4729355,9.193,True,564.415685098
19,9/14/2012,WARM,4.088,138.5673,9.193,False,566.4631224
19,9/21/2012,WARM,4.203,138.6534,9.193,False,582.7602402000001
19,9/28/2012,WARM,4.158,138.7395,9.193,False,576.878841
19,10/5/2012,WARM,4.151,138.8256,8.992,False,576.2650656
19,10/12/2012,MILD,4.186,138.9117,8.992,False,581.4843761999999
19,10/19/2012,WARM,4.1530000000000005,138.8336129,8.992,False,576.5759943737
19,10/26/2012,WARM,4.071000000000001,138.7281613,8.992,False,564.7623446523002
19,11/2/2012,MILD,3.97,138.62270969999997,8.992,False,550.3321575089999
19,11/9/2012,MILD,3.947,138.5172581,8.992,False,546.7276177207
19,11/16/2012,MILD,3.9419999999999997,138.4473,8.992,False,545.7592566
19,11/23/2012,MILD,3.978,138.4246667,8.992,True,550.6533241326
19,11/30/2012,MILD,3.966,138.4020333,8.992,False,548.9024640678
19,12/7/2012,MILD,3.92,138.3794,8.992,False,542.4472480000001
19,12/14/2012,MILD,3.8689999999999998,138.3685484,8.992,False,535.3479137596
19,12/21/2012,MILD,3.8160000000000003,138.4283871,8.992,False,528.2427251736001
19,12/28/2012,MILD,3.785,138.4882258,8.992,True,524.1779346530001
19,1/4/2013,MILD,3.7939999999999996,138.5480645,9.036,False,525.6513567129999
19,1/11/2013,MILD,3.802,138.60790319999998,9.036,False,526.9872479664
19,1/18/2013,MILD,3.798,138.67016130000002,9.036,False,526.6692726174001
19,1/25/2013,MILD,3.78,138.73338710000002,9.036,False,524.4122032380001
19,2/1/2013,MILD,3.806,138.79661289999999,9.036,False,528.2599086974
19,2/8/2013,MILD,3.945,138.85983869999998,9.036,True,547.8020636714999
19,2/15/2013,MILD,4.006,138.9004286,9.036,False,556.4351169716
19,2/22/2013,MILD,4.045,138.88442859999998,9.036,False,561.7875136869999
19,3/1/2013,MILD,4.079,138.8684286,9.036,False,566.4443202593999
19,3/8/2013,MILD,4.045,138.8524286,9.036,False,561.658073687
19,3/15/2013,MILD,4.029,138.85977419999998,9.036,False,559.4660302517999
19,3/22/2013,MILD,3.9989999999999997,138.92548390000002,9.036,False,555.5630101161
19,3/29/2013,MILD,3.983,138.9911935,9.036,False,553.6019237105
19,4/5/2013,MILD,3.9539999999999997,139.0569032,8.806000000000001,False,549.8309952528
19,4/12/2013,MILD,3.9139999999999997,139.1226129,8.806000000000001,False,544.5259068906
19,4/19/2013,WARM,3.8760000000000003,139.1226129,8.806000000000001,False,539.2392476004001
19,4/26/2013,MILD,3.806,139.1226129,8.806000000000001,False,529.5006646974
19,5/3/2013,WARM,3.775,,,False,
19,5/10/2013,WARM,3.762,,,False,
19,5/17/2013,WARM,3.79,,,False,
19,5/24/2013,WARM,3.793,,,False,
19,5/31/2013,WARM,3.8080000000000003,,,False,
19,6/7/2013,WARM,3.792,,,False,
19,6/14/2013,WARM,3.795,,,False,
19,6/21/2013,WARM,3.793,,,False,
19,6/28/2013,WARM,3.8,,,False,
19,7/5/2013,WARM,3.778,,,False,
19,7/12/2013,WARM,3.7910000000000004,,,False,
19,7/19/2013,WARM,3.9130000000000003,,,False,
19,7/26/2013,WARM,3.951,,,False,
20,2/5/2010,MILD,2.784,204.2471935,9.187000000000001,False,568.624186704
20,2/12/2010,MILD,2.773,204.3857472,9.187000000000001,True,566.7616769856
20,2/19/2010,MILD,2.745,204.4321004,9.187000000000001,False,561.166115598
20,2/26/2010,MILD,2.7539999999999996,204.4630869,9.187000000000001,False,563.0913413225999
20,3/5/2010,MILD,2.7769999999999997,204.49407340000002,9.187000000000001,False,567.8800418318
20,3/12/2010,MILD,2.818,204.52505980000004,9.187000000000001,False,576.3516185164001
20,3/19/2010,MILD,2.844,204.37822580000002,9.187000000000001,False,581.2516741752
20,3/26/2010,WARM,2.8539999999999996,204.201755,9.187000000000001,False,582.7918087699999
20,4/2/2010,WARM,2.85,204.0252842,8.856,False,581.47205997
20,4/9/2010,WARM,2.8689999999999998,203.8488134,8.856,False,584.8422456446
20,4/16/2010,WARM,2.8989999999999996,203.7307486,8.856,False,590.6154401913999
20,4/23/2010,WARM,2.9019999999999997,203.6905586,8.856,False,591.1100010572
20,4/30/2010,WARM,2.9210000000000003,203.6503685,8.856,False,594.8627263885
20,5/7/2010,WARM,2.966,203.6101784,8.856,False,603.9077891344
20,5/14/2010,WARM,2.9819999999999998,203.6133915,8.856,False,607.175133453
20,5/21/2010,WARM,2.958,203.8770235,8.856,False,603.0682355130001
20,5/28/2010,WARM,2.8989999999999996,204.14065559999997,8.856,False,591.8037605843998
20,6/4/2010,WARM,2.847,204.4042877,8.856,False,581.9390070819
20,6/11/2010,WARM,2.8089999999999997,204.66791980000002,8.856,False,574.9121867182
20,6/18/2010,WARM,2.78,204.670036,8.856,False,568.98270008
20,6/25/2010,WARM,2.8080000000000003,204.5675459,8.856,False,574.4256688872
20,7/2/2010,WARM,2.815,204.4650559,8.527000000000001,False,575.5691323585
20,7/9/2010,WARM,2.793,204.3625658,8.527000000000001,False,570.7846462794
20,7/16/2010,WARM,2.783,204.3571656,8.527000000000001,False,568.7259918648
20,7/23/2010,WARM,2.7710000000000004,204.48121880000002,8.527000000000001,False,566.6174572948001
20,7/30/2010,WARM,2.781,204.60527199999999,8.527000000000001,False,569.007261432
20,8/6/2010,WARM,2.784,204.72932519999998,8.527000000000001,False,569.9664413567999
20,8/13/2010,WARM,2.805,204.8533784,8.527000000000001,False,574.613726412
20,8/20/2010,WARM,2.779,204.8217044,8.527000000000001,False,569.1995165275999
20,8/27/2010,WARM,2.755,204.7900305,8.527000000000001,False,564.1965340275
20,9/3/2010,WARM,2.715,204.75835659999998,8.527000000000001,False,555.918938169
20,9/10/2010,WARM,2.699,204.72668269999997,8.527000000000001,True,552.5573166072999
20,9/17/2010,WARM,2.7060000000000004,204.7513279,8.527000000000001,False,554.0570932974001
20,9/24/2010,WARM,2.713,204.81821259999998,8.527000000000001,False,555.6718107838
20,10/1/2010,WARM,2.707,204.8850973,8.484,False,554.6239583911
20,10/8/2010,WARM,2.764,204.95198200000002,8.484,False,566.487278248
20,10/15/2010,WARM,2.8680000000000003,205.0137637,8.484,False,587.9794742916
20,10/22/2010,WARM,2.917,205.0627881,8.484,False,598.1681528877
20,10/29/2010,WARM,2.9210000000000003,205.11181259999998,8.484,False,599.1316046045999
20,11/5/2010,MILD,2.917,205.16083700000001,8.484,False,598.454161529
20,11/12/2010,MILD,2.931,205.2098614,8.484,False,601.4701037634
20,11/19/2010,MILD,3.0,205.09928109999998,8.484,False,615.2978433
20,11/26/2010,MILD,3.0389999999999997,204.9621,8.484,True,622.8798218999999
20,12/3/2010,MILD,3.0460000000000003,204.8249189,8.484,False,623.8967029694
20,12/10/2010,MILD,3.109,204.6877378,8.484,False,636.3741768202
20,12/17/2010,MILD,3.14,204.63211940000002,8.484,False,642.5448549160001
20,12/24/2010,MILD,3.141,204.6376731,8.484,False,642.7669312071
20,12/31/2010,MILD,3.179,204.64322669999999,8.484,True,650.5608176792999
20,1/7/2011,MILD,3.193,204.6487803,8.343,False,653.4435554979
20,1/14/2011,MILD,3.205,204.7026042,8.343,False,656.071846461
20,1/21/2011,MILD,3.2289999999999996,205.0460497,8.343,False,662.0936944813
20,1/28/2011,MILD,3.237,205.38949519999997,8.343,False,664.8457959624
20,2/4/2011,MILD,3.2310000000000003,205.7329407,8.343,False,664.7231314017
20,2/11/2011,MILD,3.239,206.0763862,8.343,True,667.4814149018
20,2/18/2011,MILD,3.245,206.3694701,8.343,False,669.6689304745
20,2/25/2011,MILD,3.2739999999999996,206.6424093,8.343,False,676.5472480481999
20,3/4/2011,MILD,3.4330000000000003,206.91534850000002,8.343,False,710.3403914005002
20,3/11/2011,MILD,3.582,207.1882876,8.343,False,742.1484461832
20,3/18/2011,MILD,3.6310000000000002,207.4283845,8.343,False,753.1724641195
20,3/25/2011,MILD,3.625,207.65534440000002,8.343,False,752.75062345
20,4/1/2011,MILD,3.638,207.88230430000002,8.287,False,756.2758230434
20,4/8/2011,MILD,3.72,208.1092642,8.287,False,774.1664628240001
20,4/15/2011,WARM,3.821,208.3172811,8.287,False,795.9803310831
20,4/22/2011,WARM,3.892,208.47794050000002,8.287,False,811.3961444260001
20,4/29/2011,WARM,3.9619999999999997,208.6386,8.287,False,826.6261331999999
20,5/6/2011,WARM,4.046,208.7992595,8.287,False,844.801803937
20,5/13/2011,WARM,4.066,208.9599189,8.287,False,849.6310302474
20,5/20/2011,WARM,4.062,208.7583165,8.287,False,847.9762816230001
20,5/27/2011,WARM,3.985,208.556714,8.287,False,831.0985052899999
20,6/3/2011,WARM,3.9219999999999997,208.3551116,8.287,False,817.1687476951998
20,6/10/2011,WARM,3.8810000000000002,208.1535092,8.287,False,807.8437692052
20,6/17/2011,WARM,3.842,208.12656040000002,8.287,False,799.6222450568001
20,6/24/2011,WARM,3.804,208.23060180000002,8.287,False,792.1092092472
20,7/1/2011,WARM,3.748,208.3346432,8.274000000000001,False,780.8382427136
20,7/8/2011,WARM,3.7110000000000003,208.43868469999998,8.274000000000001,False,773.5159589217
20,7/15/2011,WARM,3.76,208.5309337,8.274000000000001,False,784.0763107119999
20,7/22/2011,WARM,3.8110000000000004,208.59370180000002,8.274000000000001,False,794.9505975598001
20,7/29/2011,WARM,3.8289999999999997,208.6564699,8.274000000000001,False,798.9456232470999
20,8/5/2011,WARM,3.842,208.719238,8.274000000000001,False,801.899312396
20,8/12/2011,WARM,3.812,208.7820061,8.274000000000001,False,795.8770072532
20,8/19/2011,WARM,3.747,208.84243590000003,8.274000000000001,False,782.5326073173001
20,8/26/2011,WARM,3.7039999999999997,208.902476,8.274000000000001,False,773.774771104
20,9/2/2011,WARM,3.7030000000000003,208.9625161,8.274000000000001,False,773.7881971183
20,9/9/2011,WARM,3.738,209.0225562,8.274000000000001,True,781.3263150756
20,9/16/2011,WARM,3.742,209.1893892,8.274000000000001,False,782.7866943864
20,9/23/2011,WARM,3.7110000000000003,209.4986126,8.274000000000001,False,777.4493513586001
20,9/30/2011,WARM,3.645,209.80783599999998,8.274000000000001,False,764.7495622199999
20,10/7/2011,WARM,3.583,210.1170595,8.082,False,752.8494241885
20,10/14/2011,WARM,3.5410000000000004,210.4027602,8.082,False,745.0361738682001
20,10/21/2011,WARM,3.57,210.5473252,8.082,False,751.6539509639999
20,10/28/2011,MILD,3.569,210.6918901,8.082,False,751.9593557669
20,11/4/2011,MILD,3.551,210.8364551,8.082,False,748.6802520601
20,11/11/2011,MILD,3.53,210.9810201,8.082,False,744.763000953
20,11/18/2011,MILD,3.53,211.18472069999999,8.082,False,745.4820640709999
20,11/25/2011,MILD,3.492,211.41207569999997,8.082,True,738.2509683443999
20,12/2/2011,MILD,3.452,211.6394306,8.082,False,730.5793144312
20,12/9/2011,MILD,3.415,211.86678560000001,8.082,False,723.5250728240001
20,12/16/2011,MILD,3.4130000000000003,212.0685039,8.082,False,723.7898038107
20,12/23/2011,MILD,3.389,212.2360401,8.082,False,719.2679398989
20,12/30/2011,MILD,3.389,212.40357630000003,8.082,True,719.8357200807001
20,1/6/2012,MILD,3.4219999999999997,212.5711125,7.961,False,727.418346975
20,1/13/2012,MILD,3.513,212.7386486,7.961,False,747.3508725318
20,1/20/2012,MILD,3.533,212.8336399,7.961,False,751.9412497667
20,1/27/2012,MILD,3.5669999999999997,212.92863119999998,7.961,False,759.5164274903999
20,2/3/2012,MILD,3.617,213.02362250000002,7.961,False,770.5064425825001
20,2/10/2012,MILD,3.64,213.11861380000002,7.961,True,775.751754232
20,2/17/2012,MILD,3.695,213.27321060000003,7.961,False,788.0445131670001
20,2/24/2012,MILD,3.739,213.4725116,7.961,False,798.1737208723999
20,3/2/2012,MILD,3.8160000000000003,213.67181269999998,7.961,False,815.3716372632
20,3/9/2012,MILD,3.8480000000000003,213.87111370000002,7.961,False,822.9760455176001
20,3/16/2012,WARM,3.862,214.01671319999997,7.961,False,826.5325463784
20,3/23/2012,WARM,3.9,214.0907105,7.961,False,834.95377095
20,3/30/2012,WARM,3.9530000000000003,214.1647079,7.961,False,846.5930903287001
20,4/6/2012,WARM,3.9960000000000004,214.23870530000002,8.139,False,856.0978663788002
20,4/13/2012,MILD,4.044,214.3127027,8.139,False,866.6805697187999
20,4/20/2012,WARM,4.027,214.3675045,8.139,False,863.2579406215
20,4/27/2012,MILD,4.004,214.4223063,8.139,False,858.5469144251999
20,5/4/2012,WARM,3.951,214.47710809999998,8.139,False,847.3990541031
20,5/11/2012,WARM,3.889,214.5319099,8.139,False,834.3145976010999
20,5/18/2012,WARM,3.8480000000000003,214.5485571,8.139,False,825.5828477208001
20,5/25/2012,WARM,3.798,214.5499425,8.139,False,814.860681615
20,6/1/2012,WARM,3.742,214.5513278,8.139,False,802.8510686276
20,6/8/2012,WARM,3.6889999999999996,214.55271319999997,8.139,False,791.4849589947999
20,6/15/2012,WARM,3.62,214.56532430000001,8.139,False,776.7264739660001
20,6/22/2012,WARM,3.5639999999999996,214.606,8.139,False,764.8557839999999
20,6/29/2012,WARM,3.5060000000000002,214.64667569999997,8.139,False,752.5512450041999
20,7/6/2012,WARM,3.475,214.68735139999998,8.280000000000001,False,746.0385461149999
20,7/13/2012,WARM,3.523,214.728027,8.280000000000001,False,756.486839121
20,7/20/2012,WARM,3.5669999999999997,214.73313509999997,8.280000000000001,False,765.9530929016998
20,7/27/2012,WARM,3.647,214.7382432,8.280000000000001,False,783.1503729504
20,8/3/2012,WARM,3.654,214.7433514,8.280000000000001,False,784.6722060156
20,8/10/2012,WARM,3.722,214.74845950000002,8.280000000000001,False,799.2937662590001
20,8/17/2012,WARM,3.807,214.82557799999998,8.280000000000001,False,817.8409754459999
20,8/24/2012,WARM,3.8339999999999996,214.95670440000004,8.280000000000001,False,824.1440046696
20,8/31/2012,WARM,3.867,215.0878309,8.280000000000001,False,831.7446420903
20,9/7/2012,WARM,3.911,215.21895730000003,8.280000000000001,True,841.7213420003001
20,9/14/2012,WARM,3.948,215.35837569999998,8.280000000000001,False,850.2348672635999
20,9/21/2012,WARM,4.038,215.54754590000002,8.280000000000001,False,870.3809903442001
20,9/28/2012,WARM,3.997,215.7367162,8.280000000000001,False,862.2996546513999
20,10/5/2012,WARM,3.985,215.92588650000002,8.293,False,860.4646577025001
20,10/12/2012,MILD,4.0,216.1150568,8.293,False,864.4602272
20,10/19/2012,WARM,3.969,216.1464699,8.293,False,857.8853390331
20,10/26/2012,WARM,3.8819999999999997,216.1515902,8.293,False,839.1004731563999
20,11/2/2012,MILD,3.787,216.1567105,8.293,False,818.5854626635
20,11/9/2012,MILD,3.7710000000000004,216.16183089999998,8.293,False,815.1462643239
20,11/16/2012,MILD,3.75,216.1829378,8.293,False,810.6860167499999
20,11/23/2012,MILD,3.748,216.22536040000003,8.293,True,810.4126507792001
20,11/30/2012,MILD,3.7289999999999996,216.2677829,8.293,False,806.4625624340998
20,12/7/2012,MILD,3.688,216.3102054,8.293,False,797.7520375152001
20,12/14/2012,MILD,3.637,216.3629276,8.293,False,786.9119676812
20,12/21/2012,MILD,3.577,216.4774481,8.293,False,774.3398318537
20,12/28/2012,MILD,3.563,216.59196859999997,8.293,True,771.7171841218
20,1/4/2013,MILD,3.592,216.70648909999997,8.439,False,778.4097088471999
20,1/11/2013,MILD,3.611,216.8210096,8.439,False,782.9406656656
20,1/18/2013,MILD,3.605,216.85680730000004,8.439,False,781.7687903165001
20,1/25/2013,MILD,3.583,216.861116,8.439,False,777.013378628
20,2/1/2013,MILD,3.615,216.86542459999998,8.439,False,783.968509929
20,2/8/2013,MILD,3.753,216.86973319999998,8.439,True,813.9121086995999
20,2/15/2013,MILD,3.8139999999999996,216.90937069999998,8.439,False,827.2923398497999
20,2/22/2013,MILD,3.859,217.0373301,8.439,False,837.5470568559
20,3/1/2013,MILD,3.89,217.16528959999997,8.439,False,844.7729765439999
20,3/8/2013,MILD,3.86,217.29324900000003,8.439,False,838.7519411400001
20,3/15/2013,MILD,3.8339999999999996,217.40849169999998,8.439,False,833.5441571777999
20,3/22/2013,MILD,3.8,217.4919425,8.439,False,826.4693814999999
20,3/29/2013,MILD,3.784,217.5753932,8.439,False,823.3052878688
20,4/5/2013,MILD,3.763,217.65884390000002,8.190999999999999,False,819.0502295957001
20,4/12/2013,WARM,3.7239999999999998,217.74229469999997,8.190999999999999,False,810.8723054627999
20,4/19/2013,WARM,3.676,217.74229469999997,8.190999999999999,False,800.4206753172
20,4/26/2013,MILD,3.615,217.74229469999997,8.190999999999999,False,787.1383953405
20,5/3/2013,WARM,3.592,,,False,
20,5/10/2013,WARM,3.583,,,False,
20,5/17/2013,WARM,3.614,,,False,
20,5/24/2013,WARM,3.627,,,False,
20,5/31/2013,WARM,3.6460000000000004,,,False,
20,6/7/2013,WARM,3.633,,,False,
20,6/14/2013,WARM,3.6319999999999997,,,False,
20,6/21/2013,WARM,3.6260000000000003,,,False,
20,6/28/2013,WARM,3.639,,,False,
20,7/5/2013,WARM,3.614,,,False,
20,7/12/2013,WARM,3.614,,,False,
20,7/19/2013,WARM,3.737,,,False,
20,7/26/2013,WARM,3.804,,,False,
21,2/5/2010,MILD,2.572,210.75260530000003,9.324,False,542.0557008316001
21,2/12/2010,MILD,2.548,210.8979935,9.324,True,537.3680874380001
21,2/19/2010,MILD,2.5140000000000002,210.9451605,9.324,False,530.316133497
21,2/26/2010,MILD,2.5610000000000004,210.97595730000003,9.324,False,540.3094266453002
21,3/5/2010,MILD,2.625,211.0067542,9.324,False,553.892729775
21,3/12/2010,WARM,2.667,211.03755099999998,9.324,False,562.837148517
